,category,medicine_name,therapeutic_area,common_name,active_substance,patient_safety,authorisation_status,additional_monitoring,generic,biosimilar,conditional_approval,exceptional_circumstances,accelerated_assessment,orphan_medicine,marketing_authorisation_holder_company_name,pharmacotherapeutic_group,revision_number
1834,human,Pelzont,Dyslipidemias,"laropiprant, nicotinic acid","laropiprant, nicotinic acid",False,withdrawn,False,False,False,False,False,False,False,Merck Sharp  Dohme Ltd,Lipid modifying agents,11.0
1835,human,Tredaptive,Dyslipidemias,"laropiprant, nicotinic acid","laropiprant, nicotinic acid",False,withdrawn,False,False,False,False,False,False,False,Merck Sharp  Dohme Ltd.,Lipid modifying agents,11.0
1836,human,Bondenza (previously Ibandronic Acid Roche),"Osteoporosis, Postmenopausal",ibandronic acid,ibandronic acid,False,withdrawn,False,False,False,False,False,False,False,Roche Registration Ltd.,Drugs for treatment of bone diseases,16.0
1837,human,Ribavirin BioPartners,"Hepatitis C, Chronic",ribavirin,ribavirin,False,withdrawn,False,True,False,False,False,False,False,BioPartners GmbH,Antivirals for systemic use,2.0
1838,human,Possia,Peripheral Vascular Diseases;  Acute Coronary Syndrome,ticagrelor,ticagrelor,False,withdrawn,False,False,False,False,False,False,False,AstraZeneca AB,Antithrombotic agents,2.0
1839,human,Labazenit,Asthma,"budesonide, salmeterol","budesonide, salmeterol",False,refused,False,False,False,False,False,False,False,Laboratoires SMB S.A.  ,,0.0
1840,human,Istodax,"Lymphoma, Non-Hodgkin",romidepsin,romidepsin,False,refused,False,False,False,False,False,False,True,Celgene Europe Ltd.,Antineoplastic agents,0.0
1841,human,Acrescent,Alzheimer Disease,"memantine hydrochloride, donepezil hydrochloride","memantine hydrochloride, donepezil hydrochloride",False,refused,False,False,False,False,False,False,False,H. Lundbeck A/S,,0.0
1842,human,Balaxur,Alzheimer Disease,"memantine hydrochloride, donepezil hydrochloride","memantine hydrochloride, donepezil hydrochloride",False,refused,False,False,False,False,False,False,False,Merz Pharmaceuticals GmbH,,0.0
1843,human,Riprazo,Hypertension,aliskiren,aliskiren,False,withdrawn,False,False,False,False,False,False,False,Novartis Europharm Ltd.,Agents acting on the renin-angiotensin system,8.0
1844,human,Duloxetine Boehringer Ingelheim,Diabetic Neuropathies,duloxetine,duloxetine,False,withdrawn,False,False,False,False,False,False,False,Boehringer Ingelheim International GmbH,"Psychoanaleptics,",2.0
1845,human,Elelyso,Gaucher Disease,taliglucerase alfa,taliglucerase alfa,False,refused,False,False,False,False,False,False,True,Pfizer Ltd.   ,,0.0
1846,human,Rilonacept Regeneron (previously Arcalyst),Cryopyrin-Associated Periodic Syndromes,rilonacept,rilonacept,False,withdrawn,False,False,False,False,True,False,False,Regeneron UK Limited,Immunosuppressants,5.0
1847,human,Imprida HCT,Hypertension,"amlodipine, valsartan, hydrochlorothiazide","amlodipine, valsartan, hydrochlorothiazide",False,withdrawn,False,False,False,False,False,False,False,Novartis Europharm Ltd.,"Angiotensin II antagonists, plain, Angiotensin II antagonists, combinations",3.0
1848,human,Zerene,Sleep Initiation and Maintenance Disorders,zaleplon,zaleplon,False,withdrawn,False,False,False,False,False,False,False,Meda AB,"Psycholeptics,",13.0
1849,human,Rivastigmine Teva,Dementia;  Alzheimer Disease;  Parkinson Disease,rivastigmine,rivastigmine,False,withdrawn,False,True,False,False,False,False,False,Teva Pharma B.V.,Anticholinesterases,4.0
1850,human,Rasitrio,Hypertension,"aliskiren, amlodipine, hydrochlorothiazide","aliskiren, amlodipine, hydrochlorothiazide",False,withdrawn,False,False,False,False,False,False,False,Novartis Europharm Ltd.,Cardiovascular system,1.0
1851,human,Riprazo HCT,Hypertension,"aliskiren, hydrochlorothiazide","aliskiren, hydrochlorothiazide",False,withdrawn,False,False,False,False,False,False,False,Novartis Europharm Ltd.,Agents acting on the renin-angiotensin system,0.0
1852,human,Sprimeo HCT,Hypertension,"aliskiren, hydrochlorothiazide","aliskiren, hydrochlorothiazide",False,withdrawn,False,False,False,False,False,False,False,Novartis Europharm Ltd.,Agents acting on the renin-angiotensin system,0.0
1853,human,Exalief,Epilepsy,eslicarbazepine acetate,eslicarbazepine acetate,False,withdrawn,False,False,False,False,False,False,False,"BIAL - Portela  Ca, S.A.","Antiepileptics,",5.0
1854,human,Hexavac,"Hepatitis B;  Tetanus;  Immunization;  Meningitis, Haemophilus;  Whooping Cough;  Poliomyelitis;  Diphtheria","diphtheria, tetanus, acellular pertussis, inactivated poliomyelitis, hepatitis b (recombinant) and haemophilus influenzae type b conjugate vaccine, adjuvanted","purified diphtheria toxoid, purified tetanus toxoid, purified pertussis toxoid, purified pertussis filamentous haemagglutinin, hepatitis b surface antigen, inactivated type 1 poliovirus (mahoney), inactivated type 2 poliovirus (mef 1), inactivated type 3 poliovirus (saukett), haemophilus influenzae type b polysaccharide",False,withdrawn,False,False,False,False,False,False,False,"Sanofi Pasteur MSD, SNC","Vaccines,",0.0
1855,human,Regranex,Wound Healing;  Skin Ulcer,becaplermin,becaplermin,False,withdrawn,False,False,False,False,False,False,False,Janssen-Cilag International NV,Preparations for treatment of wounds and ulcers,18.0
1856,human,MabCampath,"Leukemia, Lymphocytic, Chronic, B-Cell",alemtuzumab,alemtuzumab,False,withdrawn,False,False,False,False,False,False,False,Genzyme Europe B.V.,Antineoplastic agents,14.0
1857,veterinary,Gonazon,,azagly-nafarelin,azagly-nafarelin,False,withdrawn,False,False,False,False,False,False,False,Intervet International BV,Pituitary and hypothalamic hormones and analogues,7.0
1858,human,Valtropin,"Turner Syndrome;  Dwarfism, Pituitary",somatropin,somatropin,False,withdrawn,False,False,True,False,False,False,False,BioPartners GmbH,Pituitary and hypothalamic hormones and analogues,5.0
1859,human,Teslascan,Magnetic Resonance Imaging,mangafodipir,mangafodipir trisodium,False,withdrawn,False,False,False,False,False,False,False,GE Healthcare AS,Contrast media,9.0
1860,human,Refludan,Thromboembolism;  Thrombocytopenia,lepirudin,lepirudin,False,withdrawn,False,False,False,False,False,False,False,Celgene Europe Ltd.,Antithrombotic agents,15.0
1861,human,Clopidogrel Acino Pharma GmbH,Peripheral Vascular Diseases;  Stroke;  Myocardial Infarction,clopidogrel,clopidogrel,False,withdrawn,False,True,False,False,False,False,False,Acino Pharma GmbH,Antithrombotic agents,1.0
1862,human,Clopidogrel Acino Pharma,Peripheral Vascular Diseases;  Stroke;  Myocardial Infarction,clopidogrel,clopidogrel,False,withdrawn,False,True,False,False,False,False,False,Acino Pharma GmbH,Antithrombotic agents,1.0
1863,human,Clopidogrel Hexal,Peripheral Vascular Diseases;  Acute Coronary Syndrome;  Myocardial Infarction;  Stroke,clopidogrel,clopidogrel,False,withdrawn,False,True,False,False,False,False,False,Acino Pharma GmbH,Antithrombotic agents,2.0
1864,human,Sprimeo,Hypertension,aliskiren,aliskiren,False,withdrawn,False,False,False,False,False,False,False,Novartis Europharm Ltd.,Agents acting on the renin-angiotensin system,5.0
1865,human,Folotyn,"Lymphoma, T-Cell",pralatrexate,pralatrexate,False,refused,False,False,False,False,False,False,True,Allos Therapeutics Ltd,Antineoplastic agents,0.0
1866,human,Fablyn,"Osteoporosis, Postmenopausal",lasofoxifene,lasofoxifene tartrate,False,withdrawn,False,False,False,False,False,False,False,Dr. Friedrich Eberth Arzneimittel GmbH,"Sex hormones and modulators of the genital system,",2.0
1867,human,Intrinsa,"Sexual Dysfunctions, Psychological",testosterone,testosterone,False,withdrawn,False,False,False,False,False,False,False,Warner Chilcott UK Ltd.,"Sex hormones and modulators of the genital system,",6.0
1868,human,Docefrez,"Stomach Neoplasms;  Adenoma;  Breast Neoplasms;  Carcinoma, Non-Small-Cell Lung;  Prostatic Neoplasms",docetaxel,docetaxel,False,withdrawn,False,True,False,False,False,False,False,Sun Pharmaceutical Industries Europe B.V.,Antineoplastic agents,1.0
1869,veterinary,Zubrin,,tepoxalin,tepoxalin,False,withdrawn,False,False,False,False,False,False,False,Intervet International B. V.,Musculo-skeletal system,13.0
1870,veterinary,Poulvac Flufend H5N3 RG,,recombinant inactivated avian influenza virus,recombinant inactivated avian influenza virus,False,withdrawn,False,False,False,False,True,True,False,Pfizer Limited,Immunologicals,8.0
1871,human,PhotoBarr,Barrett Esophagus,porfimer sodium,porfimer sodium,False,withdrawn,False,False,False,False,False,False,False,Pinnacle Biologics B.V. ,Antineoplastic agents,9.0
1872,human,Livensa,"Sexual Dysfunctions, Psychological",testosterone,testosterone,False,withdrawn,False,False,False,False,False,False,False,Warner Chilcott  Deutschland GmbH,"Sex hormones and modulators of the genital system,",6.0
1873,human,"Prepandemic Influenza Vaccine (H5N1) (Split Virion, Inactivated, Adjuvanted) GlaxoSmithKline Biologicals","Influenza, Human;  Immunization;  Disease Outbreaks","prepandemic influenza vaccine (h5n1) (split virion, inactivated, adjuvanted)","split influenza virus, inactivated, containing antigen: a/vietnam/1194/2004 (h5n1) like strain used (nibrg-14)",False,withdrawn,False,False,False,False,False,False,False,GlaxoSmithKline Biologicals S.A.,"Vaccines,",3.0
1874,human,Xigris,Sepsis;  Multiple Organ Failure,drotrecogin alfa (activated),drotrecogin alfa (activated),False,withdrawn,False,False,False,False,True,False,False,Eli Lilly Nederland B.V.,Antithrombotic agents,13.0
1875,human,Sumatriptan Galpharm,Migraine Disorders,sumatriptan,sumatriptan succinate,False,refused,False,True,False,False,False,False,False,Galpharm Healthcare Ltd.,,0.0
1876,human,Ablavar (previously Vasovist),Magnetic Resonance Angiography,gadofosveset trisodium,gadofosveset trisodium,False,withdrawn,False,False,False,False,False,False,False,TMC Pharma Services Ltd.,Contrast media,10.0
1877,human,Clopidogrel Sandoz,Peripheral Vascular Diseases;  Stroke;  Myocardial Infarction,clopidogrel,clopidogrel,False,withdrawn,False,True,False,False,False,False,False,Acino Pharma GmbH,Antithrombotic agents,2.0
1878,human,Arepanrix,"Influenza, Human;  Immunization;  Disease Outbreaks","pandemic influenza vaccine (h1n1)v (split virion, inactivated, adjuvanted)","split influenza virus, inactivated, containing antigen*: a/california/7/2009 (h1n1)v like strain (x-179a)*propagated in eggs.",False,withdrawn,False,False,False,True,False,False,False,GlaxoSmithKline Biologicals S.A.,Influenza vaccines,1.0
1879,human,Alisade,"Rhinitis, Allergic, Perennial;  Rhinitis, Allergic, Seasonal",fluticasone furoate,fluticasone furoate,False,withdrawn,False,False,False,False,False,False,False,Glaxo Group Ltd.,Nasal preparations,4.0
1880,veterinary,Yarvitan,,mitratapide,mitratapide,False,withdrawn,False,False,False,False,False,False,False,Janssen Pharmaceutica N.V.,"Antiobesity preparations, excl. diet products",3.0
1881,human,Avaglim,"Diabetes Mellitus, Type 2","rosiglitazone, glimepiride","rosiglitazone, glimepiride",False,withdrawn,False,False,False,False,False,False,False,SmithKline Beecham Ltd,Drugs used in diabetes,11.0
1882,human,Filgrastim ratiopharm,Neutropenia;  Hematopoietic Stem Cell Transplantation;  Cancer,filgrastim,filgrastim,False,withdrawn,False,False,True,False,False,False,False,Ratiopharm GmbH,"Immunostimulants,",1.0
1883,human,Humenza,"Influenza, Human;  Immunization;  Disease Outbreaks","pandemic influenza vaccine (h1n1) (split virion, inactivated, adjuvanted)","split influenza virus, inactivated, containing antigen*: a/california/7/2009 (h1n1)v like strain (x-179a)*propagated in eggs.",False,withdrawn,False,False,False,True,False,False,False,Sanofi Pasteur S.A.,"Vaccines,",0.0
1884,human,Agenerase,HIV Infections,amprenavir,amprenavir,False,withdrawn,False,False,False,False,False,False,False,Glaxo Group Ltd.,Antivirals for systemic use,18.0
1885,human,Enviage,Hypertension,aliskiren,aliskiren,False,withdrawn,False,False,False,False,False,False,False,Novartis Europharm Ltd.,Agents acting on the renin-angiotensin system,4.0
1886,human,Onsenal,Adenomatous Polyposis Coli,celecoxib,celecoxib,False,withdrawn,False,False,False,False,True,False,False,Pfizer Limited,Antineoplastic agents,13.0
1887,human,Thelin,"Hypertension, Pulmonary",sitaxentan sodium,sitaxentan sodium,False,withdrawn,False,False,False,False,False,False,False,Pfizer Ltd.,"Antihypertensives,",13.0
1888,human,Clopidogrel 1A Pharma,Peripheral Vascular Diseases,clopidogrel,clopidogrel,False,withdrawn,False,True,False,False,False,False,False,Acino Pharma GmbH ,Antithrombotic agents,1.0
1889,human,Ionsys,"Pain, Postoperative",fentanyl,fentanyl hydrochloride,False,withdrawn,False,False,False,False,False,False,False,Janssen-Cilag International NV,Analgesics,3.0
1890,human,ImmunoGam,"Immunization, Passive;  Hepatitis B",human hepatitis b immunoglobulin,human hepatitis b immunoglobulin,False,withdrawn,False,False,False,False,False,False,False,Cangene Europe Limited,Specific immunoglobulins,0.0
1891,human,NeoSpect,Radionuclide Imaging,depreotide,depreotide trifluoroacetate,False,withdrawn,False,False,False,False,False,False,False,CIS bio international,Diagnostic radiopharmaceuticals,10.0
1892,human,Zeftera (previously Zevtera),"Skin Diseases, Infectious;  Soft Tissue Infections",ceftobiprole,ceftobiprole medocaril,False,refused,False,False,False,False,False,False,False,Janssen-Cilag International NV,,0.0
1893,veterinary,Medicinal Oxygen Air Liquide Sante,,oxygen,oxygen,False,withdrawn,False,False,False,False,False,False,False,Air Liquide Santé International,All other therapeutic products,0.0
1894,veterinary,Pruban,,resocortol butyrate,resocortol butyrate,False,withdrawn,False,False,False,False,False,False,False,Intervet International BV,"Corticosteroids, dermatological preparations",4.0
1895,veterinary,Nobilis Influenza H5N6,,"adjuvanted inactivated vaccine against avian influenza virus type a, subtype h5","inactivated whole avian influenza virus antigen of h5 subtype (strain h5n6, a/duck/potsdam/2243/84)",False,withdrawn,False,False,False,False,True,True,False,Intervet International BV,Immunologicals for aves,1.0
1896,veterinary,Nobilis Influenza H7N1,,"adjuvanted inactivated vaccine against avian influenza virus type a, subtype h7","inactivated whole avian influenza virus antigen of h7n1 subtype (strain, a/ck/italy/473/99)",False,withdrawn,False,False,False,False,True,True,False,Intervet International BV,Immunologicals for aves,2.0
1897,human,Impulsor,Fibromyalgia,milnacipran,milnacipran,False,refused,False,False,False,False,False,False,False,Pierre Fabre Medicament,,0.0
1898,human,Milnacipran Pierre Fabre Medicament,Fibromyalgia,milnacipran,milnacipran,False,refused,False,False,False,False,False,False,False,Pierre Fabre Medicament,,0.0
1899,veterinary,Pulsaflox,,difloxacin,difloxacin,False,withdrawn,False,False,False,False,False,False,False,Virbac S.A.,Antibacterials for systemic use,0.0
1900,human,Paxene,"Sarcoma, Kaposi;  Carcinoma, Non-Small-Cell Lung;  Ovarian Neoplasms;  Breast Neoplasms",paclitaxel,paclitaxel,False,withdrawn,False,False,False,False,False,False,False,Norton Healthcare Ltd.,Antineoplastic agents,14.0
1901,human,Bextra,"Arthritis, Rheumatoid;  Osteoarthritis;  Dysmenorrhea",valdecoxib,valdecoxib,False,withdrawn,False,False,False,False,False,False,False,Pharmacia - Pfizer EEIG,Antiinflammatory and antirheumatic products,2.0
1902,human,Clopidogrel BMS,Stroke;  Peripheral Vascular Diseases;  Myocardial Infarction;  Acute Coronary Syndrome,clopidogrel,clopidogrel (as hydrogen sulfate),False,withdrawn,False,False,False,False,False,False,False,Bristol-Myers Squibb Pharma EEIG,Antithrombotic agents,3.0
1903,human,Turvel IV,Bacterial Infections,trovafloxacin,alatrofloxacin mesilate,False,withdrawn,False,False,False,False,False,False,False,Pfizer Limited,"Antibacterials for systemic use,",0.0
1904,human,Turvel,Bacterial Infections,trovafloxacin,trovafloxacin,False,withdrawn,False,False,False,False,False,False,False,Pfizer Limited,"Antibacterials for systemic use,",0.0
1905,human,Trovan IV,Bacterial Infections,trovafloxacin,alatrofloxacin mesilate,False,withdrawn,False,False,False,False,False,False,False,Pfizer Limited,"Antibacterials for systemic use,",0.0
